stars,text
3,"I do not live in the area so when I found myself getting my hair done right up the road, I was unsure where to go. One of the girls at the salon suggested Phat Burrito and being the burrito lover that I am, was really excited. I walked in and was not too impressed. The menu was poorly displayed and I really didn't like the fact that I couldn't see what came on each burrito. I ordered the fish burrito with tallapia. I got my burrito, which was huge and took a bite. I was starving so I was excited to eat something that I usually get a lot of satisfaction out of. I immediately tasted this disgusting sweet mango salsa. I was really confused because when the person who took my order went through the toppings, he never mentioned this concoction. I really do not like mangos and tried to open the burrito up and eat it with a fork, that didn't help. Overall, I was not satisfied with my $10 purchase. I was really disappointed and my lunch date who ordered a chicken burrito shared my sentiments. I might go back and try something else but probably not by choice."
3,"Came in as a walk in and only waited 15 mins. Which was fine because I take forever to decide on a gel color. Got a pedicure, it was nice. I did feel like it was kind of fast though maybe because I was getting a manicure after? I loved my gel manicure only complaint is that some nails weren't painted all the way to my cuticle! What is that about? \nAnyway, friendly staff, clean place. Will stop in again, hopefully get different people and determine my thoughts then. Not sure if this is the one for me just yet!"
3,"It does the job. A cool little neighborhood spot  when you're in a pinch and don't wanna go all the way to lvac or fight the crowds. Great price too. \""Dont be a lunk head.\"" I like the massage chair after a hard work out. Worth checking out."
3,"I was really excited to try Tryst because several friends told me how good it was. I went in for Happy Hour and the service was really slow, but the restaurant seemed busy and I tried to be patient. When the food finally arrived it was just o.k. Being somewhat disappointed I decided to go back for a second visit hoping the first experience was just a bad night. My experience the second visit was the same and I was not impressed with the food. It was average and I was hoping for a better experience with both the food and waitstaff the second time around."
3,"I was super excited to come here and was hoping that there would be so many different exotic flavors of m&ms but there wasn't! There were 4 floors of basically souveneirs. \n\nSuper pricey also, $12 for a pound of the m&ms. The colors were really pretty but the flavors were only the milk chocolate ones, the peanut ones, the almond, peanut butter, coconut, pretzel, and dark chocolate. Nothing too special except that the peanut and milk chocolate m&ms had a lot of different colors that you wouldn't normally see. \n\nOn the last floor there is a mini theatre and every maybe 30 minutes they play a 3D movie. It was quite cute and lasted about 10 minutes. \n\nAll in all, this place was okay for free entertainment but I definitely wouldn't buy anything here because it's so expensive."
3,Its a Taiwanese noodle shop.  Pretty decent dumplings and pretty good wonton noodle soup.\n\nIts similar to A&J's in Irvine.  \n\nNot much to say.  The food was ok.  Service was alright.  Its about 10 bucks a person including tip.
3,Very busy place and usually a delayed time to see the doctor even if you have an appointment set.
3,"Always have a good time here and go often, but never really win anything."
3,Unreal beer selection!  The food is fine - I had the wings which were meaty and hot.  I also got the mozzarella sticks - who can screw those up?  Prices are reasonable and they had Hopslam - YUM - for $6 bucks a bottle Monday night.  Awesome!!  They said they have a good inventory of it so we will definitely be back when we run out!\n\nThe atmosphere of this place is pretty relaxed.  Plenty of large screen tvs for watching the games.  The booths are really comfy and looks out on busy Park Road.  \n\nThe service was friendly and fine.  This past Monday it seemed like a family place but probably for sports games it fills up.  I will definitely be back if I am in the neighborhood!
3,"Typical burger joint. Lots of toppings to chose from. Burger is flat. Needs to be spiced up. It's cooked well and not dry at all. The little fries that I ordered fed 4 of us. Mushrooms were canned. Total for the burger and large drink was about $12. Service was good, soda fountain lots to chose from also. Free peanuts while u wait."
